analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010768,0.0105779,0.010554999999999998,0.010511,7.996311649754537e-05,cuda,case118_ieee,mixed,0.011604,0.011412499999999999,0.011387,0.011345,7.97304486657667e-05,7.621421334805e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000843,0.0008343000000000001,0.0008335,0.000829,4.831608887776875e-06,cuda_mixed_edge,True
0.014818,0.0143298,0.014277999999999999,0.014249,0.00017254744919071444,cuda,case1354_pegase,mixed,0.016798,0.0162989,0.0162465,0.016208,0.0001771662433359635,1.047767896568e-11,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.001986,0.0019686,0.0019675,0.001951,1.1127543404643347e-05,cuda_mixed_edge,True
0.020407,0.0195799,0.01947,0.019426,0.00030467959491169703,cuda,case2746wop_k,mixed,0.023292,0.0224692,0.022356,0.022313,0.0003040452451710291,7.495604097891e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002917,0.0028889,0.0028929999999999997,0.002857,1.688161393021674e-05,cuda_mixed_edge,True
0.010343,0.0101813,0.010155500000000001,0.010128,7.443125090384468e-05,cuda,case30_ieee,mixed,0.01104,0.0108696,0.010842000000000001,0.010817,7.67726803260405e-05,2.075455991352e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000696,0.0006878,0.000687,0.000683,3.938414796731196e-06,cuda_mixed_edge,True
0.029403,0.0279762,0.0277975,0.027703,0.0005141739437626573,cuda,case4601_goc,mixed,0.036102,0.0346688,0.0345275,0.03436,0.0005149806468855574,5.831553018254e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.006754,0.006692,0.0066879999999999995,0.006645,3.909532509705539e-05,cuda_mixed_edge,True
0.012883,0.0125919,0.012553499999999999,0.012509,0.00011401213385717649,cuda,case793_goc,mixed,0.014171,0.0140111,0.014044000000000001,0.013737,0.0001462429105594146,9.748003404475e-09,cuda_edge,5.7,edge_based,end2end,cuda_edge,10,0.001509,0.0014187,0.0014915000000000002,0.00122,0.00012954282861063536,cuda_mixed_edge,True
0.045196,0.0427317,0.042516,0.042254,0.0008754496051236253,cuda,case8387_pegase,mixed,0.053093,0.0506125,0.0503825,0.050061,0.0008814009366407048,3.462036213264e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.008121,0.0078801,0.007862999999999998,0.007761,0.00010957843461800939,cuda_mixed_edge,True
0.058127,0.0498519,0.048893,0.047304,0.0030122164025108743,cuda,case9241_pegase,mixed,0.070647,0.0617764,0.061246999999999996,0.058758,0.0032418288117117547,4.541210493585e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.012581,0.0119238,0.0122405,0.009034,0.0010660162391925472,cuda_mixed_edge,True
