analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010865,0.0107108,0.010686999999999999,0.010658,6.499880340778923e-05,cuda,case118_ieee,mixed,0.011642,0.0114951,0.011472,0.011445,6.302636132779844e-05,7.639612740606e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000788,0.000784,0.000785,0.000777,4.027681991198193e-06,cuda_mixed_edge,True
0.017323,0.0168345,0.016753,0.016694,0.00019739371260954066,cuda,case1354_pegase,mixed,0.019448,0.0188563,0.018764000000000003,0.018692,0.0002289352407220097,6.990964840224e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.002125,0.0020211,0.0020095,0.001996,3.835636988964303e-05,cuda_mixed_edge,True
0.023431,0.0224112,0.0222695,0.022197,0.00037344992227130596,cuda,case2746wop_k,mixed,0.025694,0.0246431,0.024503999999999998,0.024424,0.0003837905823637565,9.271777979416e-10,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002262,0.0022312,0.0022295,0.002217,1.218195386627289e-05,cuda_mixed_edge,True
0.010552,0.010313600000000001,0.0102635,0.010231,0.00011062870834964647,cuda,case30_ieee,mixed,0.011246,0.0110028,0.0109535,0.010923,0.00011055697374858123,2.330856106253e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.0007,0.0006889,0.000692,0.000677,7.665941994736616e-06,cuda_mixed_edge,True
0.033766,0.0322675,0.0320565,0.031999,0.0005378651731098078,cuda,case4601_goc,mixed,0.037953,0.0364138,0.0361925,0.036138,0.0005528664295188205,4.272293629981e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004187,0.004146,0.0041405,0.004129,1.8529256146249707e-05,cuda_mixed_edge,True
0.01431,0.0140503,0.0139825,0.013962,0.0001321102653930503,cuda,case793_goc,mixed,0.015739,0.0154647,0.015448,0.015176,0.00014045406524712764,9.943439075182e-09,cuda_edge,5.8,edge_based,end2end,cuda_edge,10,0.001474,0.0014142,0.0014585000000000002,0.001208,0.00010326642995453825,cuda_mixed_edge,True
0.050486,0.0478344,0.0475825,0.047365,0.0009379619987564069,cuda,case8387_pegase,mixed,0.056454,0.0538106,0.053530999999999995,0.053318,0.0009412978274701361,3.048531205252e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.006163,0.005976,0.0059605000000000005,0.005903,7.47781905222223e-05,cuda_mixed_edge,True
0.054969,0.0521756,0.051864499999999994,0.051639,0.0010003321892695883,cuda,case9241_pegase,mixed,0.062095,0.0593458,0.0590705,0.058842,0.0009783827699037032,1.724715360113e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.007268,0.0071694,0.007176500000000001,0.007073,8.482557266401311e-05,cuda_mixed_edge,True
