analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.011081,0.0108602,0.0108015,0.010753,0.00010838696108542457,cuda,case118_ieee,mixed,0.011916,0.0117009,0.0116525,0.011592,0.00010787075599994633,7.239264399013e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000856,0.0008404,0.0008395,0.000827,9.179687721631192e-06,cuda_mixed_edge,True
0.01754,0.0170484,0.016953,0.016875,0.00022187243582242906,cuda,case1354_pegase,mixed,0.019716,0.0192162,0.0191295,0.019029,0.0002240172612396943,9.234335518471e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.002189,0.0021675,0.002163,0.002154,1.0394977419675125e-05,cuda_mixed_edge,True
0.02341,0.0226534,0.0225495,0.022446,0.00028451057391012144,cuda,case2746wop_k,mixed,0.025909,0.0251657,0.0250685,0.024968,0.00027790967757328856,1.252605088933e-09,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002533,0.0025118000000000002,0.0025180000000000003,0.00248,1.724206741921891e-05,cuda_mixed_edge,True
0.010691,0.0104325,0.0103735,0.010358,0.00012804014127521836,cuda,case30_ieee,mixed,0.011422,0.0111506,0.011092999999999999,0.011071,0.00013000871765641992,2.330856106253e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000731,0.0007177,0.0007145000000000001,0.00071,7.394442357458586e-06,cuda_mixed_edge,True
0.033689,0.0322617,0.0320575,0.031983,0.0005213957869667401,cuda,case4601_goc,mixed,0.037812,0.0363884,0.0361985,0.036076,0.0005166168147992599,5.668971958528e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004162,0.0041262,0.004137,0.004081,2.6029043607307263e-05,cuda_mixed_edge,True
0.014624,0.0142259,0.014138000000000001,0.014115,0.0001735155772706172,cuda,case793_goc,mixed,0.015957,0.0157089,0.015718000000000003,0.015452,0.00014965400837338826,9.779698687724e-09,cuda_edge,5.6,edge_based,end2end,cuda_edge,10,0.001599,0.0014824,0.0015795000000000002,0.001318,0.00013307825600834353,cuda_mixed_edge,True
0.050135,0.0477975,0.04754,0.047321,0.0008422144422097418,cuda,case8387_pegase,mixed,0.056076,0.0537639,0.0535025,0.053305,0.0008270702576632238,2.854577463296e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.006073,0.0059661,0.0059395,0.00592,5.477925398055989e-05,cuda_mixed_edge,True
0.055604,0.0528577,0.052622,0.052349,0.0009748059692973664,cuda,case9241_pegase,mixed,0.063895,0.0611735,0.060901,0.060717,0.0009625226404263587,4.254754998843e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.008368,0.0083154,0.0083115,0.008254,4.355124695242528e-05,cuda_mixed_edge,True
