analyze_sec_max,analyze_sec_mean,analyze_sec_median,analyze_sec_min,analyze_sec_stdev,backend,case_name,compute,elapsed_sec_max,elapsed_sec_mean,elapsed_sec_median,elapsed_sec_min,elapsed_sec_stdev,final_mismatch_max,implementation,iterations_mean,jacobian,measurement_mode,profile,runs,solve_sec_max,solve_sec_mean,solve_sec_median,solve_sec_min,solve_sec_stdev,source_profile,success_all
0.010916,0.0106472,0.010614499999999999,0.010585,9.91214742962728e-05,cuda,case118_ieee,mixed,0.011703,0.0114353,0.011401999999999999,0.011372,9.935911298584194e-05,7.704976944533e-11,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000793,0.0007876,0.0007875,0.000784,2.5905812303633845e-06,cuda_mixed_edge,True
0.015576,0.0150026,0.014946000000000001,0.014903,0.00020263442726030319,cuda,case1354_pegase,mixed,0.017535,0.0169464,0.01688,0.016834,0.00020812453536818307,5.846878536886e-12,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.001959,0.0019434,0.0019425,0.001928,1.0297788327813103e-05,cuda_mixed_edge,True
0.020384,0.019485,0.0193505,0.019288,0.0003310528658688819,cuda,case2746wop_k,mixed,0.022706,0.0217787,0.0216565,0.021565,0.00034112495266886214,1.337948760755e-09,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.002327,0.0022934,0.002284,0.002274,1.9172897537930983e-05,cuda_mixed_edge,True
0.010368,0.010187,0.0101665,0.010128,6.949340496286921e-05,cuda,case30_ieee,mixed,0.011057,0.0108723,0.010851,0.010811,7.054242222473912e-05,2.29446584649e-13,cuda_edge,5.0,edge_based,end2end,cuda_edge,10,0.000694,0.0006849,0.0006835000000000001,0.000682,3.6040101122067882e-06,cuda_mixed_edge,True
0.028504,0.0269138,0.026737999999999998,0.026642,0.0005662967027588596,cuda,case4601_goc,mixed,0.033499,0.0318736,0.031682,0.031601,0.0005782272140872579,4.014422128051e-10,cuda_edge,6.0,edge_based,end2end,cuda_edge,10,0.004995,0.0049594,0.004956,0.004939,1.6741166825125113e-05,cuda_mixed_edge,True
0.013303,0.0129817,0.01295,0.012928,0.00011349111565815792,cuda,case793_goc,mixed,0.014746,0.0144264,0.014416499999999999,0.014159,0.00013931355521508564,7.788701794631e-09,cuda_edge,5.9,edge_based,end2end,cuda_edge,10,0.001482,0.0014446,0.0014715,0.001209,8.350941397364863e-05,cuda_mixed_edge,True
0.042688,0.040128,0.039780499999999996,0.039635,0.0009173473836133293,cuda,case8387_pegase,mixed,0.049336,0.046804200000000004,0.0465165,0.046258,0.0009070404621625202,3.085518951451e-09,cuda_edge,7.0,edge_based,end2end,cuda_edge,10,0.006751,0.0066757,0.00666,0.006622,4.984877129879928e-05,cuda_mixed_edge,True
0.047055,0.0441555,0.043794,0.043649,0.0010344106480933424,cuda,case9241_pegase,mixed,0.055708,0.0528234,0.052461,0.052342,0.0010294140944137973,2.27089787426e-09,cuda_edge,8.0,edge_based,end2end,cuda_edge,10,0.008773,0.0086674,0.0086625,0.008603,5.100806036522283e-05,cuda_mixed_edge,True
0.010729,0.0106285,0.010613000000000001,0.010598,4.15832498329156e-05,cuda,case118_ieee,mixed,0.011589,0.0114906,0.011479,0.011458,4.036830439837689e-05,7.391427756419e-11,cuda_edge,5.0,edge_based,operators,cuda_edge,10,0.000871,0.0008616,0.00086,0.000858,3.806427312965397e-06,cuda_mixed_edge,True
0.015394,0.0150338,0.014939500000000001,0.014899,0.00018579307486197278,cuda,case1354_pegase,mixed,0.017448,0.0170914,0.0169965,0.016951,0.00018639814019100822,6.046436643034e-12,cuda_edge,6.0,edge_based,operators,cuda_edge,10,0.002066,0.002057,0.0020575,0.00205,5.4160256030906555e-06,cuda_mixed_edge,True
